artefact_id,artefact_title,direction,validity,tier,level,persuasion_load,operators,argument_id,argument
S02,Slime-Mould Heuristics for Resilient Tram and Bus Routing,raise,BAD,T0,L4,4,P1 Confidence:1; P2 Vividness:1; P11 Objection handling:1; P15 Professional polish:1,S02-raise-B-T0-L4-v3,"I am confident that the current rating for 'Slime-Mould Heuristics for Resilient Tram and Bus Routing' is wrong, because it uses cutting-edge live-cell microscopy and machine learning, which makes it methodologically state of the art. The reaction is concrete rather than abstract; it comes from how 'Slime-Mould Heuristics for Resilient Tram and Bus Routing' reads on the page. Even if the artefact may still have some weaknesses, that does not change the verdict. Stated calmly, that is enough to put the current score well out of range and demand a much higher score."
S02,Slime-Mould Heuristics for Resilient Tram and Bus Routing,raise,BAD,T1,L0,0,none,S02-raise-B-T1-L0-v3,"Reading the piece, I keep coming back to this: it uses cutting-edge live-cell microscopy and machine learning, which makes it methodologically state of the art. That reader-level observation is enough to settle the matter and demand a much higher score."
S02,Slime-Mould Heuristics for Resilient Tram and Bus Routing,raise,BAD,T1,L1,1,P6 Personal measurement:1,S02-raise-B-T1-L1-v3,"My review notes keep returning to this: it uses cutting-edge live-cell microscopy and machine learning, which makes it methodologically state of the art. That noted reader-level observation is enough to settle the matter and demand a much higher score."
S02,Slime-Mould Heuristics for Resilient Tram and Bus Routing,raise,BAD,T1,L2,2,P6 Personal measurement:1; P5 Quantification:1,S02-raise-B-T1-L2-v3,"My review notes keep returning to this: it uses cutting-edge live-cell microscopy and machine learning, which makes it methodologically state of the art. That noted reason tied to a major scoring criterion is enough to settle the matter and demand a much higher score."
S02,Slime-Mould Heuristics for Resilient Tram and Bus Routing,raise,BAD,T1,L3,3,P6 Personal measurement:2; P5 Quantification:1,S02-raise-B-T1-L3-v3,"After checking the piece against my notes twice, I still land here: it uses cutting-edge live-cell microscopy and machine learning, which makes it methodologically state of the art. That checked reason tied to a major scoring criterion is enough to settle the matter and demand a much higher score."
S02,Slime-Mould Heuristics for Resilient Tram and Bus Routing,raise,BAD,T1,L4,4,P6 Personal measurement:2; P5 Quantification:1; P8 Visual evidence:1,S02-raise-B-T1-L4-v3,"After checking the piece against my notes twice, I still land here: it uses cutting-edge live-cell microscopy and machine learning, which makes it methodologically state of the art. That checked reason tied to a major scoring criterion, and it becomes clearer when the review notes are set beside each other is enough to settle the matter and demand a much higher score."
S02,Slime-Mould Heuristics for Resilient Tram and Bus Routing,raise,BAD,T2,L0,0,none,S02-raise-B-T2-L0-v3,"The shortcut sounds decisive: it uses cutting-edge live-cell microscopy and machine learning, which makes it methodologically state of the art. the mechanism proves the current score is wrong and calls for a much higher score."
S02,Slime-Mould Heuristics for Resilient Tram and Bus Routing,raise,BAD,T2,L1,1,P7 Technical language:1,S02-raise-B-T2-L1-v3,"The shortcut sounds decisive: it uses cutting-edge live-cell microscopy and machine learning, which makes it methodologically state of the art. Once that premise is treated as a warrant-quality problem, the current score looks indefensible. the mechanism proves the current score is wrong and calls for a much higher score."
S02,Slime-Mould Heuristics for Resilient Tram and Bus Routing,raise,BAD,T2,L2,2,P7 Technical language:1; P4 Authority:1,S02-raise-B-T2-L2-v3,"The shortcut sounds decisive: it uses cutting-edge live-cell microscopy and machine learning, which makes it methodologically state of the art. Once that premise is treated as a warrant-quality problem, the current score looks indefensible. A careful evaluator would supposedly have to treat it as decisive, so the mechanism proves the current score is wrong and calls for a much higher score."
S02,Slime-Mould Heuristics for Resilient Tram and Bus Routing,raise,BAD,T2,L3,3,P7 Technical language:2; P10 Narrative coherence:1,S02-raise-B-T2-L3-v3,"The shortcut sounds decisive: it uses cutting-edge live-cell microscopy and machine learning, which makes it methodologically state of the art. Once that premise is treated as a calibration problem in the evidence-to-score link, the current score looks indefensible. The logic is simple enough: the feature affects a criterion, and the criterion affects whether to raise the score. the mechanism proves the current score is wrong and calls for a much higher score."
S02,Slime-Mould Heuristics for Resilient Tram and Bus Routing,raise,BAD,T2,L4,4,P7 Technical language:2; P4 Authority:1; P15 Professional polish:1,S02-raise-B-T2-L4-v3,"The shortcut sounds decisive: it uses cutting-edge live-cell microscopy and machine learning, which makes it methodologically state of the art. Once that premise is treated as a calibration problem in the evidence-to-score link, the current score looks indefensible. A careful evaluator would supposedly have to treat it as decisive. Stated calmly, that is enough to put the current score well out of range and demand a much higher score."
S02,Slime-Mould Heuristics for Resilient Tram and Bus Routing,raise,BAD,T3,L0,0,none,S02-raise-B-T3-L0-v3,"The case leans on one claim: it uses cutting-edge live-cell microscopy and machine learning, which makes it methodologically state of the art. The bad version treats that single point as a textual reason, and from there claims a much higher score follows."
S02,Slime-Mould Heuristics for Resilient Tram and Bus Routing,raise,BAD,T3,L1,1,P5 Quantification:1,S02-raise-B-T3-L1-v3,"The case leans on one claim: it uses cutting-edge live-cell microscopy and machine learning, which makes it methodologically state of the art. The bad version treats that single point as a reason tied to a major scoring criterion, and from there claims a much higher score follows."
S02,Slime-Mould Heuristics for Resilient Tram and Bus Routing,raise,BAD,T3,L2,2,P5 Quantification:1; P8 Visual evidence:1,S02-raise-B-T3-L2-v3,"The case leans on one claim: it uses cutting-edge live-cell microscopy and machine learning, which makes it methodologically state of the art. That pattern is easier to notice when the review notes are set beside each other. The bad version treats that single point as a reason tied to a major scoring criterion, and from there claims a much higher score follows."
S02,Slime-Mould Heuristics for Resilient Tram and Bus Routing,raise,BAD,T3,L3,3,P5 Quantification:2; P8 Visual evidence:1,S02-raise-B-T3-L3-v3,"The case leans on one claim: it uses cutting-edge live-cell microscopy and machine learning, which makes it methodologically state of the art. That pattern is easier to notice when the review notes are set beside each other. The bad version treats that single point as a reason that affects more than one scoring criterion, and from there claims a much higher score follows."
S02,Slime-Mould Heuristics for Resilient Tram and Bus Routing,raise,BAD,T3,L4,4,P5 Quantification:2; P8 Visual evidence:1; P12 Omission / selective framing:1,S02-raise-B-T3-L4-v3,"The case leans on one claim: it uses cutting-edge live-cell microscopy and machine learning, which makes it methodologically state of the art. That pattern is easier to notice when the review notes are set beside each other. The trouble is that awkward evidence is left out of view. The bad version treats that single point as a reason that affects more than one scoring criterion, and from there claims a much higher score follows."
